id	area	statement	status	evidence	invariant
BT-REQ-1746	SPEC-17-channels-and-calls	Outbox claim is an atomic single-winner leased batch taken oldest first.	IMPLEMENTED	[`boltrig/store/channel_outbox.py:220`](../../../boltrig/store/channel_outbox.py) `"ORDER BY created_at LIMIT $5 FOR UPDATE SKIP LOCKED"`	SEC-176
BT-REQ-1747	SPEC-17-channels-and-calls	Outbox ack and fail are compare-and-swapped on the live lease owner.	IMPLEMENTED	[`boltrig/store/channel_outbox.py:234`](../../../boltrig/store/channel_outbox.py) `"AND lease_owner=$3 RETURNING id"`	SEC-176
BT-REQ-1748	SPEC-17-channels-and-calls	A failed delivery retries behind exponential backoff and terminates at the attempt cap.	IMPLEMENTED	[`boltrig/store/channel_outbox.py:247`](../../../boltrig/store/channel_outbox.py) `"SET status = CASE WHEN attempts >= $5 THEN 'failed' ELSE 'pending' END,"`	SEC-176
BT-REQ-1749	SPEC-17-channels-and-calls	A terminal failed delivery is requeued only through an approval-bound verb against an exact snapshot.	IMPLEMENTED	[`boltrig/config/control_channel_approval.py:98`](../../../boltrig/config/control_channel_approval.py) `"if not expected_updated_at or expected_updated_at != observed_updated_at:"`	-
BT-REQ-1750	SPEC-17-channels-and-calls	Delivery receipts carry metadata only and never payload, lease state or provider error text.	IMPLEMENTED	[`boltrig/config/control_channel_approval.py:14`](../../../boltrig/config/control_channel_approval.py) `"Public metadata-only delivery receipt; payload/lease data never enters."`	-
BT-REQ-1751	SPEC-17-channels-and-calls	A run-completion notice returns to the originating channel thread.	IMPLEMENTED	[`boltrig/kernel/channel_notify.py:113`](../../../boltrig/kernel/channel_notify.py) `target = source_route.get("thread")  # reply in the origin thread`	SEC-179
BT-REQ-1752	SPEC-17-channels-and-calls	A notification is delivered only to a socket channel on which the recipient holds a binding.	IMPLEMENTED	[`boltrig/kernel/channel_notify.py:108`](../../../boltrig/kernel/channel_notify.py) `"binding = next((b for b in bindings if b.subject == member), None)"`	SEC-179
BT-REQ-1753	SPEC-17-channels-and-calls	A team-scoped notification preference names a department and reaches active members only.	IMPLEMENTED	[`boltrig/kernel/channel_notify.py:66`](../../../boltrig/kernel/channel_notify.py) `if user.status == "active" and pref.scope_ref in departments:`	SEC-179
BT-REQ-1754	SPEC-17-channels-and-calls	A gateway session token is author-minted, socket-channel-bounded and carries an empty grant set.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_session_routes.py:51`](../../../boltrig/kernel/channel_gateway_session_routes.py) `"GrantSet(),"`	SEC-177
BT-REQ-1755	SPEC-17-channels-and-calls	Every gateway link is authenticated by the run-token header plus an explicit channel_gateway marker.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_auth.py:16`](../../../boltrig/kernel/channel_gateway_auth.py) `if token is None or not (token.extra or {}).get("channel_gateway"):`	SEC-177
BT-REQ-1756	SPEC-17-channels-and-calls	Exactly one gateway owns a channel, elected by a 45 second durable lease.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_specs.py:11`](../../../boltrig/kernel/channel_gateway_specs.py) `"GATEWAY_OWNER_LEASE_SECONDS = 45"`	SEC-177
BT-REQ-1757	SPEC-17-channels-and-calls	Only the elected owner receives resolved provider credentials; a standby receives metadata only.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_reconcile_routes.py:38`](../../../boltrig/kernel/channel_gateway_reconcile_routes.py) `"if lease is None:"`	SEC-177
BT-REQ-1758	SPEC-17-channels-and-calls	A partially resolvable credential bundle yields needs_action rather than a partial spec.	IMPLEMENTED-UNTESTED	[`boltrig/kernel/channel_gateway_specs.py:85`](../../../boltrig/kernel/channel_gateway_specs.py) `"if any(not values.get(key) for key in provider.credential_keys):"`	SEC-177
BT-REQ-1759	SPEC-17-channels-and-calls	The desired-state revision handed to a gateway is a secret-free sha256 digest.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_specs.py:54`](../../../boltrig/kernel/channel_gateway_specs.py) `return hashlib.sha256(canonical.encode("utf-8")).hexdigest()`	SEC-177
BT-REQ-1760	SPEC-17-channels-and-calls	Heartbeat observations are shape-validated and then fenced on the lease.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_reconcile_routes.py:113`](../../../boltrig/kernel/channel_gateway_reconcile_routes.py) `return "fenced"`	SEC-177
BT-REQ-1761	SPEC-17-channels-and-calls	Outbox claims are restricted to enabled socket channels this token still owns.	IMPLEMENTED	[`boltrig/kernel/channel_gateway_outbox_routes.py:39`](../../../boltrig/kernel/channel_gateway_outbox_routes.py) `"active_channels = await _owned_channels(kernel, token, lease)"`	SEC-177
BT-REQ-1762	SPEC-17-channels-and-calls	The owner lease id is never projected to a browser.	IMPLEMENTED	[`boltrig/kernel/channel_inventory_routes.py:136`](../../../boltrig/kernel/channel_inventory_routes.py) `"owner_lease_id_disclosed": False,`	SEC-177
BT-REQ-1763	SPEC-17-channels-and-calls	An owner lease is explicitly not a claim of process liveness or provider certification.	IMPLEMENTED	[`boltrig/kernel/channel_inventory_routes.py:137`](../../../boltrig/kernel/channel_inventory_routes.py) `"\"proves_process_liveness\": False,"`	SEC-177
BT-REQ-1764	SPEC-17-channels-and-calls	A static channel snapshot is refused in a production posture.	IMPLEMENTED	[`services/channel_gateway/app.py:700`](../../../services/channel_gateway/app.py) `"static channel specs are disabled in production; use kernel "`	SEC-177
BT-REQ-1765	SPEC-17-channels-and-calls	A rotated token file is hot-loaded only after an authorization refusal and only when the value changed.	IMPLEMENTED	[`services/channel_gateway/kernel_client.py:85`](../../../services/channel_gateway/kernel_client.py) `"def set_token(self, token: str) -> bool:"`	SEC-177
BT-REQ-1766	SPEC-17-channels-and-calls	Gateway readiness is distinct from liveness and requires token, reconciliation and adapter convergence.	IMPLEMENTED	[`services/channel_gateway/app.py:765`](../../../services/channel_gateway/app.py) `"converged = all(channel_id in daemon._adapters for channel_id in daemon._specs)"`	SEC-177
BT-REQ-1767	SPEC-17-channels-and-calls	The gateway egress guard refuses link-local and metadata addresses even for an allow-listed host.	IMPLEMENTED-UNTESTED	[`services/channel_gateway/egress.py:35`](../../../services/channel_gateway/egress.py) `"return addr.is_link_local or addr.is_unspecified"`	-
BT-REQ-1768	SPEC-17-channels-and-calls	Each port emits a complete deliver target as its thread value, used verbatim as the outbound target.	IMPLEMENTED	[`services/channel_gateway/slack_adapter.py:236`](../../../services/channel_gateway/slack_adapter.py) `reply_target = f"{channel}:{thread_ts}" if thread_ts else channel`	CHAN-PROV-01
BT-REQ-1769	SPEC-17-channels-and-calls	An intake POST that fails at the transport level is logged and the inbound message is dropped.	IMPLEMENTED-UNTESTED	[`services/channel_gateway/app.py:272`](../../../services/channel_gateway/app.py) `"except KernelLinkError as exc:"`	-
BT-REQ-1770	SPEC-17-channels-and-calls	The generic adapter accepts any peer that can open its TCP listener; the seam has no authentication.	IMPLEMENTED	[`services/channel_gateway/adapters.py:98`](../../../services/channel_gateway/adapters.py) `"self._server = await asyncio.start_server(self._handle_peer, self._host, self._port)"`	-
BT-REQ-1771	SPEC-17-channels-and-calls	The WhatsApp adapter's inbound listener accepts any caller that can reach it.	IMPLEMENTED	[`services/channel_gateway/whatsapp_adapter.py:136`](../../../services/channel_gateway/whatsapp_adapter.py) `listener.post("/inbound")(self._handle_inbound)`	-
BT-REQ-1772	SPEC-17-channels-and-calls	The WhatsApp bridge gates its send endpoint on a Host header only, not on authentication.	IMPLEMENTED	[`services/channel_gateway/whatsapp_bridge/bridge.js:309`](../../../services/channel_gateway/whatsapp_bridge/bridge.js) `"error: 'Invalid Host header. Bridge accepts loopback hosts only.',"`	-
BT-REQ-1773	SPEC-17-channels-and-calls	Every shipped socket port treats its authenticated platform transport as the verification boundary and implements no per-request signature check.	IMPLEMENTED	[`services/channel_gateway/slack_adapter.py:12`](../../../services/channel_gateway/slack_adapter.py) `"The verification boundary (condition 4, an honest statement): this port is"`	-
BT-REQ-1774	SPEC-17-channels-and-calls	Slack v0 and Discord Ed25519 request verification are supplied by the platform's authenticated socket handshake rather than implemented in this tree.	SEAM	[`docs/decisions/0003-channel-gateway-ruling.md:90`](../../../docs/decisions/0003-channel-gateway-ruling.md) `"Remaining follow-ons: native media, team scopes beyond departments, live-platform"`	-
BT-REQ-1775	SPEC-17-channels-and-calls	A realtime voice session's tool list is built only from kernel tools/list over the run-scoped token.	IMPLEMENTED	[`services/channel_gateway/xai_voice_adapter.py:465`](../../../services/channel_gateway/xai_voice_adapter.py) `"async def _discover_tools(self) -> list[dict[str, Any]]:"`	SEC-183
BT-REQ-1776	SPEC-17-channels-and-calls	A config-supplied tool list is rejected at voice adapter init before any socket opens.	IMPLEMENTED	[`services/channel_gateway/xai_voice_adapter.py:130`](../../../services/channel_gateway/xai_voice_adapter.py) `"def _reject_config_tools(config: dict[str, Any]) -> None:"`	SEC-183
BT-REQ-1777	SPEC-17-channels-and-calls	Every provider function call is dispatched back through the kernel MCP face.	IMPLEMENTED	[`services/channel_gateway/xai_voice_adapter.py:761`](../../../services/channel_gateway/xai_voice_adapter.py) `"response = await self._kernel.mcp_call("`	SEC-26
BT-REQ-1778	SPEC-17-channels-and-calls	A browser media bearer is single-use, 90 second TTL and stored only as a digest.	IMPLEMENTED	[`boltrig/kernel/call_route_support.py:19`](../../../boltrig/kernel/call_route_support.py) `"MEDIA_TOKEN_TTL_SECONDS = 90"`	SEC-WRK-03
BT-REQ-1779	SPEC-17-channels-and-calls	Media redemption requires the gateway token's channel scope and the live owner lease before the bearer is compared.	IMPLEMENTED	[`boltrig/kernel/call_gateway_routes.py:96`](../../../boltrig/kernel/call_gateway_routes.py) `"if not await _owns_call_channel(kernel, gateway, pending_call):"`	SEC-WRK-03
BT-REQ-1780	SPEC-17-channels-and-calls	Redemption mints a separate short-lived MCP token from the call owner's stored grant snapshot.	IMPLEMENTED	[`boltrig/kernel/call_gateway_routes.py:109`](../../../boltrig/kernel/call_gateway_routes.py) `"tool_token = kernel.mcp.issue_run_token("`	SEC-WRK-03
BT-REQ-1781	SPEC-17-channels-and-calls	A call's tool context is the caller's permitted verbs snapshotted at creation.	IMPLEMENTED	[`boltrig/kernel/call_routes.py:59`](../../../boltrig/kernel/call_routes.py) `"concrete = canonical_concrete_verbs(tuple("`	SEC-WRK-03
BT-REQ-1782	SPEC-17-channels-and-calls	Gateway-authored call events are filtered to an allowlist of type and field before storage.	IMPLEMENTED	[`boltrig/kernel/call_route_support.py:70`](../../../boltrig/kernel/call_route_support.py) `"Allow normalized text/metadata only; discard every media-shaped field."`	SEC-WRK-03
BT-REQ-1783	SPEC-17-channels-and-calls	Raw microphone and synthesized audio never enter the call event store.	IMPLEMENTED	[`boltrig/models/realtime_calls.py:4`](../../../boltrig/models/realtime_calls.py) `"Boltrig persists the call lifecycle, transcript text, tool/HITL event metadata,"`	SEC-WRK-03
BT-REQ-1784	SPEC-17-channels-and-calls	A final call transcript is projected once into the conversation under a deterministic id.	IMPLEMENTED	[`boltrig/kernel/call_transcript.py:11`](../../../boltrig/kernel/call_transcript.py) `"async def project_call_transcript(kernel, call, event) -> None:"`	SEC-WRK-03
BT-REQ-1785	SPEC-17-channels-and-calls	Typed mid-call text is bounded by a durable, reconnect-stable per-call budget that fails closed.	IMPLEMENTED	[`boltrig/kernel/call_gateway_routes.py:66`](../../../boltrig/kernel/call_gateway_routes.py) `"if len(events) >= _TYPED_TEXT_HISTORY_LIMIT:"`	SEC-WRK-03
BT-REQ-1786	SPEC-17-channels-and-calls	Concurrent browser calls are isolated per call id and bounded by a pool that refuses rather than evicts.	IMPLEMENTED	[`services/channel_gateway/app.py:508`](../../../services/channel_gateway/app.py) `raise BrowserMediaCapacityError("browser voice capacity reached")`	SEC-WRK-03
BT-REQ-1787	SPEC-17-channels-and-calls	A voice approval parks the exact provider call and only a normalized resolution is projected back.	IMPLEMENTED	[`boltrig/kernel/realtime_call_bridge.py:18`](../../../boltrig/kernel/realtime_call_bridge.py) `"async def project_realtime_hitl_outcome("`	SEC-WRK-04
BT-REQ-1788	SPEC-17-channels-and-calls	The realtime HITL projection is best-effort and can never change the resumed action.	IMPLEMENTED	[`boltrig/kernel/realtime_call_bridge.py:29`](../../../boltrig/kernel/realtime_call_bridge.py) `log.warning("realtime held-call projection failed", exc_info=True)`	SEC-WRK-04
BT-REQ-1789	SPEC-17-channels-and-calls	Missing voice configuration returns a typed realtime_unavailable call plus the text conversation.	IMPLEMENTED	[`boltrig/kernel/call_routes.py:125`](../../../boltrig/kernel/call_routes.py) `status="realtime_unavailable",`	SEC-WRK-03
BT-REQ-1790	SPEC-17-channels-and-calls	Reconnect rotates the spent media bearer rather than reusing it.	IMPLEMENTED	[`boltrig/kernel/call_routes.py:217`](../../../boltrig/kernel/call_routes.py) `"token, token_hash, expires_at = mint_media_token()"`	SEC-WRK-03
BT-REQ-1791	SPEC-17-channels-and-calls	Call reads are owner-scoped and answer not_found rather than denied for another owner.	IMPLEMENTED	[`boltrig/kernel/call_routes.py:30`](../../../boltrig/kernel/call_routes.py) `"async def _owned_call(kernel, principal, call_id: str):"`	SEC-WRK-03
BT-REQ-1792	SPEC-17-channels-and-calls	Conversation close, restore, rename and project move are owner-scoped.	IMPLEMENTED-UNTESTED	[`boltrig/kernel/conversation_account_routes.py:17`](../../../boltrig/kernel/conversation_account_routes.py) `{"status": "denied", "reason": "not your conversation"}, status_code=403`	-
BT-REQ-1793	SPEC-17-channels-and-calls	The channels table is deliberately outside the RLS fence because the inbound path resolves it before a tenant is bound.	IMPLEMENTED	[`boltrig/store/rls.sql:64`](../../../boltrig/store/rls.sql) `"channels table is EXCLUDED for the same reason (decision 0003): the inbound"`	SEC-08
BT-REQ-1794	SPEC-17-channels-and-calls	Every other channel and call table is inside the tenant fence.	IMPLEMENTED	[`boltrig/store/rls.sql:120`](../../../boltrig/store/rls.sql) `"'channel_deliveries','channel_outbox',"`	SEC-08
BT-REQ-1795	SPEC-17-channels-and-calls	The channel gateway, signal-cli and whatsapp-bridge services are profile-gated and inert by default.	IMPLEMENTED	[`docker-compose.yml:584`](../../../docker-compose.yml) `profiles: ["channels"]`	-
BT-REQ-1796	SPEC-17-channels-and-calls	The Worker edge proxies the entire gateway prefix, not only the media WebSocket.	IMPLEMENTED	[`apps/worker/nginx.conf:67`](../../../apps/worker/nginx.conf) `"location /voice/ {"`	-
BT-REQ-1797	SPEC-17-channels-and-calls	The gateway status endpoint exposes channel ids, adapters and observations without authentication.	IMPLEMENTED	[`services/channel_gateway/app.py:869`](../../../services/channel_gateway/app.py) `"\"channels\": sorted(daemon._specs),"`	-
BT-REQ-1798	SPEC-17-channels-and-calls	A gateway session token cannot be revoked by any kernel route; only its TTL and lease bound it.	SCAFFOLDED	[`boltrig/kernel/mcp.py:130`](../../../boltrig/kernel/mcp.py) `"def revoke(self, token: str) -> None:"`	SEC-177
BT-REQ-1799	SPEC-17-channels-and-calls	The MCP run-token registry is process-local, so a restart invalidates every gateway session.	IMPLEMENTED	[`boltrig/kernel/mcp.py:79`](../../../boltrig/kernel/mcp.py) `"self._tokens: dict[str, RunToken] = {}"`	SEC-23
